Id,SalePrice
1669,295526.45806144795
1670,327796.73687558266
1671,255864.53038722303
1672,444819.0225503641
1673,298307.9488436507
1674,234815.6624806322
1675,191735.19119980518
1676,189794.8383966747
1677,215716.20729804313
1678,492831.9576364928
1679,389776.94303361286
1680,311766.89956204145
1681,234674.7304617941
1682,307355.90095795336
1683,186545.45621034637
1684,179017.60362562066
1685,173390.4863506169
1686,168159.64765559812
1687,172016.62313061327
1688,194805.8448179777
1689,194458.48083669823
1690,199779.99788663007
1691,186503.5230223426
1692,262498.18511694524
1693,168183.68999685143
1694,181002.87303975588
1695,166622.1501849225
1696,280054.04379191756
1697,168288.25304920407
1698,355776.83159789187
1699,294314.1494803171
1700,250042.66397758308
1701,274883.1233711578
1702,237260.60527243526
1703,231856.89840303833
1704,271906.46939045354
1705,228228.45541410556
1706,450846.794578956
1707,205065.10558267307
1708,193638.08774327819
1709,261110.95950543036
1710,219603.89141910846
1711,269708.0630249688
1712,248200.8896835155
1713,276455.240232346
1714,216059.93510186148
1715,202147.86331606
1716,180058.05834461816
1717,172925.83586335302
1718,138311.61042582983
1719,213414.71329463762
1720,232271.96091652545
1721,161806.23108058493
1722,127420.82158579353
1723,153645.26185486
1724,204779.44587986753
1725,239086.55555007205
1726,193305.97152871202
1727,158621.00022861105
1728,181139.6532270612
1729,166577.87517568385
1730,152900.5358402118
1731,126326.71317133537
1732,137409.4724196653
1733,118335.4024063972
1734,105135.46739449259
1735,134003.84861745278
1736,116286.7396090747
1737,329708.1818445988
1738,246862.48013298126
1739,260333.19165359312
1740,225008.9690817159
1741,198076.64669513874
1742,165090.13605796636
1743,169300.5051138171
1744,345722.8606326416
1745,212427.6874605308
1746,201536.09229877687
1747,217672.6983814535
1748,233777.69571397797
1749,151229.05384465985
1750,129578.51522173204
1751,261442.5669440737
1752,121400.72788638233
1753,152865.89883620685
1754,202877.4252421443
1755,170837.386577328
1756,131892.04648035433
1757,124634.79878853676
1758,147477.01600078493
1759,166948.50151292788
1760,157973.4982209496
1761,157719.02334931848
1762,158600.89189998494
1763,186612.40786097915
1764,119938.75347202475
1765,158105.44426891083
1766,198679.7337360039
1767,222271.70172673548
1768,146105.3485197067
1769,170584.3066205215
1770,151892.00590975524
1771,126296.08390334655
1772,139176.37048149802
1773,124479.61184194291
1774,147401.645833736
1775,142087.41292614676
1776,127774.5511730788
1777,108724.95477730106
1778,140321.54613104527
1779,131649.5552157402
1780,166282.96505926675
1781,126404.6856479319
1782,87350.35308701408
1783,147370.86567021246
1784,115090.611579316
1785,125921.40229015087
1786,150243.2923587308
1787,154433.8619416114
1788,69800.53337153171
1789,94750.74899791306
1790,80252.44790258184
1791,200324.86197780352
1792,158245.7706849129
1793,134591.8595417593
1794,154007.94096586495
1795,141044.66403273708
1796,123124.49612901073
1797,116670.46452700166
1798,117627.87191111363
1799,114679.12076462047
1800,132259.71096381676
1801,130577.01439071
1802,129308.32958231705
1803,156026.9314875401
1804,142996.0937109648
1805,137088.92648867116
1806,128057.59073368693
1807,116514.6715096989
1808,113465.70797182083
1809,113927.2181273443
1810,134097.25216044098
1811,90913.96495433664
1812,92172.02292166698
1813,125152.92920987912
1814,88882.92544770356
1815,61689.10093715
1816,106772.19650469083
1817,103855.23534810601
1818,162091.53807761177
1819,139819.98781113815
1820,52813.331621053076
1821,109511.71808813917
1822,139645.61395472774
1823,48916.37494904949
1824,128775.73838768301
1825,158346.4821722683
1826,108372.37640137003
1827,100862.56050387713
1828,131392.02582146076
1829,119678.70113872245
1830,148178.96006513425
1831,150996.04945087899
1832,91678.63248379639
1833,143761.95744184786
1834,129981.38535166952
1835,129744.59873586452
1836,129085.52922647125
1837,98944.73225933027
1838,129241.05539620057
1839,114259.13140117479
1840,142985.7412638786
1841,131413.98507630074
1842,98702.22885421268
1843,134080.8964431569
1844,138527.34453927103
1845,147894.49061441934
1846,154118.28052874637
1847,171254.41796149322
1848,65852.6179171013
1849,112719.786081816
1850,118880.85799920374
1851,152513.0113030666
1852,129029.65839710335
1853,125259.70047356481
1854,164548.3283777844
1855,149900.35158194925
1856,231576.08737699373
1857,173846.59476100188
1858,140660.99656819028
1859,121916.07577511553
1860,145124.7482851699
1861,121280.58727526704
1862,320915.62961048685
1863,305426.39277434576
1864,305481.9835090239
1865,356648.8084042515
1866,330978.8656598251
1867,221299.85686471572
1868,290952.892062895
1869,198287.49681415025
1870,217963.93911783386
1871,246801.58461308075
1872,175224.4065876154
1873,236297.70035919594
1874,148858.10299876914
1875,203681.40180367406
1876,203804.80317545257
1877,210539.75108113114
1878,189898.70011635704
1879,130520.17511622394
1880,130251.23918934441
1881,248235.09479311563
1882,250173.40272507118
1883,191865.24726122097
1884,206448.44009690193
1885,236219.43370327988
1886,280223.04830202914
1887,208035.1938353168
1888,262543.4782322968
1889,174544.34205175587
1890,120253.98707328092
1891,116528.84050426769
1892,101122.70222505426
1893,129043.06875253914
1894,127056.44295005161
1895,138831.26872624093
1896,122049.06750439951
1897,124975.68293899776
1898,122552.03598109771
1899,162813.86557154657
1900,138700.95873602745
1901,163479.1290280602
1902,155524.3467673403
1903,211019.45361945513
1904,138665.53021686565
1905,197547.1824602504
1906,123044.51308727628
1907,227532.22129613973
1908,111725.75277910414
1909,132703.87387271697
1910,123558.82656361812
1911,210539.62940960316
1912,356851.5529078317
1913,166450.82529593882
1914,58969.11316792109
1915,296276.6038174132
1916,67949.42525762225
1917,244595.55165706167
1918,138993.07703065986
1919,174436.90096170476
1920,157787.82130521303
1921,384062.22314708837
1922,310482.79696000536
1923,243654.96852865646
1924,243910.02991664296
1925,202553.3727073576
1926,379448.29814273916
1927,134258.9769858197
1928,156737.99149309055
1929,121598.10873629797
1930,129028.05813413928
1931,141162.77518853237
1932,140439.6079402239
1933,192662.22130129754
1934,183819.77380206375
1935,171659.05642209368
1936,196800.80375673558
1937,183031.3784833756
1938,167939.13232559265
1939,239253.96045164167
1940,193578.37463381712
1941,162932.9568413562
1942,185688.0827252315
1943,210468.2694647168
1944,386387.877498467
1945,377436.8755124093
1946,153146.35230501386
1947,305199.868511456
1948,181902.73522506718
1949,247599.59227662365
1950,186594.81196294428
1951,260453.81347103778
1952,218465.3237406913
1953,176437.7294630966
1954,187675.26484539444
1955,137952.7996512375
1956,356895.35401675786
1957,156656.64878884668
1958,310518.81538566266
1959,140001.30321320283
1960,114693.08700416381
1961,119580.35320380895
1962,100571.6761421201
1963,110999.12156577023
1964,109185.20551757468
1965,145603.51518858684
1966,138495.81474881613
1967,278493.3234217975
1968,431283.90076049656
1969,369691.706064297
1970,440176.8647323491
1971,492120.68968531676
1972,387401.62321423274
1973,263800.87226551265
1974,345759.71469259384
1975,526971.5456473372
1976,256757.89568565984
1977,362426.25548926054
1978,358642.37247942906
1979,318866.5943560431
1980,209952.09138154337
1981,330683.6104181078
1982,209636.5801928163
1983,196440.25185018245
1984,176457.6499459859
1985,223670.54331751788
1986,210909.38701564813
1987,181303.19639126377
1988,180536.68568493502
1989,199574.01664102532
1990,215316.80947820196
1991,223256.67864913284
1992,216932.95920009393
1993,175481.53367391802
1994,234841.74789182356
1995,190873.1842239924
1996,252377.10156838293
1997,309479.5698519535
1998,313046.8946877832
1999,276645.23107977194
2000,313056.3928028034
2001,273738.961583521
2002,227347.90589760352
2003,258086.61883809627
2004,277897.92288661475
2005,215228.76404154018
2006,208936.59236472883
2007,238003.46859637304
2008,213206.9881374661
2009,195293.44542279278
2010,193368.63045572588
2011,142816.57873471166
2012,169344.8411623383
2013,183985.09681199063
2014,192667.79470657397
2015,212802.45769698577
2016,195845.1266031755
2017,195631.25750202348
2018,121447.32902331905
2019,136273.6802920045
2020,106437.60716778839
2021,107937.68537051762
2022,179748.79122354713
2023,145190.35992156094
2024,283666.9750576939
2025,364517.54467460077
2026,177168.98331263073
2027,163320.92169768328
2028,153205.18095605314
2029,166197.75740517752
2030,260939.67500461353
2031,225333.06653161556
2032,243471.51489017234
2033,251090.93837337013
2034,172073.38571683326
2035,212967.8399680837
2036,199442.9873700346
2037,220791.9358115087
2038,312462.8161504522
2039,219258.340589603
2040,304908.68951232143
2041,318083.2008245404
2042,205597.93802908759
2043,179129.46693345744
2044,170122.155106279
2045,217139.56613641686
2046,151120.05647081093
2047,151498.30855542692
2048,137310.1405914873
2049,138796.01094307943
2050,174647.15479986713
2051,112569.34236694427
2052,128577.74094738888
2053,147507.70453533952
2054,100685.97523320657
2055,155309.3544240255
2056,148119.72326482635
2057,117718.25900950372
2058,229104.65971724223
2059,137566.1619503102
2060,173023.9953104084
2061,172519.13061857683
2062,124807.3369636119
2063,126733.34508985274
2064,141850.0513299172
2065,112307.15260956375
2066,177073.72471185747
2067,120051.15213792109
2068,153151.64776454846
2069,91681.48068215406
2070,118014.02260104094
2071,96227.92049071727
2072,150029.0200093669
2073,137503.2286022058
2074,192012.21239391938
2075,149507.86824638917
2076,125270.01425508327
2077,160838.03704913385
2078,132427.0721173793
2079,140973.73050495563
2080,124241.27496534264
2081,131983.78920355553
2082,121776.87583184129
2083,149049.80740969302
2084,115990.43248369993
2085,121054.73857591953
2086,109927.67800309099
2087,125810.46627268664
2088,98702.90476617304
2089,83471.70239662818
2090,129152.88926079507
2091,107270.04018620966
2092,119767.5404720483
2093,112206.41224851456
2094,107468.68193377322
2095,134841.44614005525
2096,80371.03734504653
2097,114046.5496562212
2098,147818.65211026103
2099,66244.91990256507
2100,71100.50143577355
2101,115030.24905660894
2102,123657.94989289083
2103,111159.1028813247
2104,136971.53535108134
2105,141205.37168439568
2106,74280.15192317616
2107,218346.39737550303
2108,114682.95515249908
2109,106427.02407116343
2110,108887.83006617663
2111,137107.1543601734
2112,136369.71834177466
2113,121167.51291048907
2114,136204.37502963524
2115,155871.617417891
2116,112525.52082789844
2117,151521.63050074872
2118,119239.12117363903
2119,120819.62459307311
2120,115203.21917190286
2121,116813.48909130278
2122,123273.6369197501
2123,88219.3512432171
2124,155010.25127143774
2125,131425.86706590955
2126,168441.98059485568
2127,161548.64511438954
2128,127921.58267684943
2129,92753.22356861045
2130,138290.5501809416
2131,149721.85196409398
2132,122744.04629042056
2133,126249.0041070885
2134,126345.57638415195
2135,109128.87602660447
2136,86587.87131367266
2137,104937.50346483332
2138,132048.6965602056
2139,147629.60093889234
2140,138925.62925832218
2141,161054.55300035898
2142,126093.39696973254
2143,142785.10539941493
2144,129598.1223943868
2145,143582.42675136338
2146,171917.8943552557
2147,146202.38236801795
2148,137100.4768800462
2149,158679.42456456422
2150,228271.3416371284
2151,122931.513043345
2152,169598.29901439842
2153,162800.14998339262
2154,106905.23210048718
2155,142758.7767513782
2156,270133.75840958394
2157,239077.04814282613
2158,249185.41097314208
2159,210977.42472127028
2160,185274.24229009723
2161,235770.67559091657
2162,443659.4632259146
2163,356151.674694583
2164,248664.43378119302
2165,202500.9623588844
2166,157892.92969869918
2167,221970.46708647223
2168,201498.11576826923
2169,198884.31275995277
2170,222721.61328286157
2171,153248.26714334954
2172,130156.2513458518
2173,156976.33769826437
2174,232040.07002374643
2175,296341.028781189
2176,308220.4909155557
2177,250044.27557139978
2178,215290.88360554577
2179,140926.90797386816
2180,216059.27618701453
2181,193379.51084374258
2182,224994.44732033374
2183,186833.51097176594
2184,118543.0321123274
2185,124441.70485490041
2186,142563.53842669987
2187,145102.12250835192
2188,147060.9142097394
2189,372673.3971425021
2190,85635.83285846577
2191,86255.64265052663
2192,92565.9046078473
2193,114543.07406024175
2194,105618.10978251936
2195,114470.08167404938
2196,106079.04053709701
2197,117486.27143521923
2198,161788.14088773137
2199,177368.4558482733
2200,151645.3795641393
2201,162974.64076981615
2202,217986.52742473176
2203,151510.84473887418
2204,180906.06075910645
2205,122904.44285828467
2206,139555.45678486468
2207,221470.403176283
2208,268647.42012599984
2209,257049.63034601155
2210,121948.35416124159
2211,117800.34166114422
2212,124219.6032677651
2213,112331.30553599069
2214,140027.23080870262
2215,104340.48494484171
2216,143777.23450205487
2217,78818.54063104845
2218,80198.20816402156
2219,67303.79793037257
2220,67981.60243926484
2221,300336.8079015322
2222,274354.2747976764
2223,290398.0394359042
2224,214185.20055827725
2225,128232.50562725506
2226,187291.87414869288
2227,192999.48085740404
2228,264400.6682711923
2229,254004.9455246401
2230,148888.06568783146
2231,222880.2163119052
2232,177154.26665368926
2233,186890.4119644692
2234,233836.00610206727
2235,219140.49711827846
2236,261012.9790648664
2237,327179.7968827001
2238,203693.2981848691
2239,115096.0883467048
2240,158754.24197996993
2241,162252.26852333685
2242,124409.29133010053
2243,121318.97781310845
2244,102961.33983749061
2245,101893.8464563597
2246,148726.06975850122
2247,114302.21412768247
2248,126445.91971387212
2249,120749.3779424733
2250,129268.51652307314
2251,142292.246271754
2252,185020.88187754274
2253,153317.25418687792
2254,175729.78074595507
2255,183512.94514818286
2256,177631.67123415842
2257,214320.4132945404
2258,159709.77189899553
2259,178994.70542261688
2260,145665.56861401204
2261,189228.84095340973
2262,208414.54051490777
2263,396778.8882657813
2264,536409.74467401
2265,196814.6872264428
2266,297783.5038271317
2267,374317.81121135375
2268,406225.8824217722
2269,149039.81344969146
2270,199440.03159272307
2271,225587.8061583751
2272,203513.27957614744
2273,162986.5091812973
2274,184593.36394646534
2275,160630.5632732707
2276,195852.68808187635
2277,188721.5272986462
2278,141813.8796110522
2279,128943.98505416473
2280,122517.58706488987
2281,165966.88838111455
2282,185966.53893683592
2283,104443.06529810464
2284,115441.60942981055
2285,144936.16155039574
2286,125175.34180167907
2287,347368.038906615
2288,264526.1762695938
2289,369281.94206214463
2290,484295.6894469031
2291,331965.6553401535
2292,427979.42038318526
2293,505744.45639071934
2294,408705.3712427531
2295,502016.3186150127
2296,303240.05679207237
2297,354330.65209363436
2298,328948.6336758285
2299,380018.03147365944
2300,333027.1661849676
2301,311318.8567725645
2302,240677.0728341477
2303,231884.09989079984
2304,248302.93044281134
2305,191431.5620565083
2306,189218.39998862793
2307,194647.4604381863
2308,216600.46785003992
2309,268460.3831238678
2310,199119.52667743523
2311,208757.15441679108
2312,179320.80990295752
2313,174657.627840196
2314,179201.29231711765
2315,181023.92274139996
2316,198010.21859887525
2317,187076.3104592642
2318,188677.84644157786
2319,194337.35673808475
2320,188473.19137800275
2321,237595.62460015956
2322,184190.93916583207
2323,194424.72845335718
2324,176836.7729522456
2325,207573.20389980145
2326,176201.38484325077
2327,209122.99889149732
2328,227999.7516593445
2329,194122.18204867054
2330,186030.80503476737
2331,352221.1533471734
2332,402142.5211130951
2333,325541.4654382599
2334,257063.04695494327
2335,276656.7745777803
2336,324491.6196333252
2337,198867.7388776918
2338,264894.185237006
2339,195320.68034752613
2340,398143.7686367994
2341,218298.013849759
2342,223302.87447267998
2343,219624.1902635798
2344,205339.09670538022
2345,234898.7096817668
2346,211797.73242306447
2347,192053.21466432448
2348,239605.25018753557
2349,178078.48088123646
2350,317117.174140967
2351,255020.33957670245
2352,238864.004271131
2353,255812.59160106306
2354,140844.5603855155
2355,148095.17386168143
2356,150488.7438100953
2357,188272.9931793017
2358,204025.77308741785
2359,135470.31697055584
2360,115677.92453586185
2361,147439.18927940453
2362,281564.42886088643
2363,140044.86504249333
2364,148758.31338073028
2365,209691.1052761289
2366,196289.1129468162
2367,219699.7344307454
2368,216348.66459192237
2369,216153.9922736867
2370,162301.21154947244
2371,160981.92152225386
2372,193468.5829368982
2373,279374.74659888097
2374,313186.99056274095
2375,235544.07808845866
2376,309071.7797460344
2377,362305.9918045705
2378,152789.78475050037
2379,213709.92549105338
2380,157348.31947386984
2381,183541.0588208936
2382,204987.06832592984
2383,206154.57123135123
2384,256237.06947695787
2385,165384.63308467454
2386,128493.03994202711
2387,130406.78204616586
2388,105690.7094463367
2389,125927.69240267291
2390,143407.6166331917
2391,151547.85330088454
2392,117313.30813795878
2393,172560.43427962594
2394,139674.74391257542
2395,211762.3378472844
2396,140193.20734901476
2397,222906.28590743945
2398,138711.10307650844
2399,71052.51206087874
2400,77881.17967741589
2401,119362.59031496056
2402,140882.37474238704
2403,147006.54406106722
2404,152377.679066576
2405,161681.3315826837
2406,144985.2206057827
2407,134868.1816200492
2408,134805.13269615232
2409,124347.6568840396
2410,175433.43831869646
2411,119597.60965869969
2412,154992.20877202612
2413,132717.96437955822
2414,161698.61664500096
2415,132423.99513869337
2416,128904.22627714583
2417,131341.882687238
2418,129301.95747284235
2419,133676.16965246014
2420,126532.7865015222
2421,143364.63869671343
2422,112507.50812148697
2423,99974.31249079619
2424,161657.29360550083
2425,226974.15715533347
2426,135330.81094977417
2427,143031.54880601025
2428,163105.40899899436
2429,116640.81544492049
2430,133669.3963901892
2431,115932.41196115011
2432,147506.91869551703
2433,134378.73456659762
2434,132521.8334759322
2435,152650.88545399404
2436,113129.49634609158
2437,110342.15343033784
2438,129922.44137757419
2439,107268.46784543671
2440,108937.5104570229
2441,97203.207003197
2442,101271.91375891237
2443,126992.54186310792
2444,141410.95816767245
2445,97612.45452202702
2446,143161.6503485568
2447,198614.50427938288
2448,115441.21403431392
2449,119234.51282267696
2450,157150.1445350758
2451,126117.0090427678
2452,218635.12719847553
2453,98948.55093235221
2454,120928.08687770336
2455,122679.49895864402
2456,130981.59120777984
2457,125751.47544531862
2458,126078.71315144261
2459,110037.49056478473
2460,137477.59156769642
2461,127644.80588492284
2462,135632.39606343373
2463,124511.10531561519
2464,172216.73065780912
2465,154620.52444513858
2466,119272.97477110848
2467,133693.16630094583
2468,92976.77224494141
2469,89996.09265452411
2470,188258.9818870847
2471,218928.31223723874
2472,169836.28593003604
2473,116791.98304610615
2474,86853.14718299518
2475,229162.09708319823
2476,121126.4600992113
2477,121213.7621681302
2478,151309.561808862
2479,107175.00318518102
2480,143849.95480827583
2481,120807.68119908957
2482,129336.2420374192
2483,112396.68637639184
2484,121595.63240301223
2485,128630.11226977094
2486,147908.59880331406
2487,198605.01442112034
2488,169226.84568815777
2489,153926.5661245121
2490,137080.82242573108
2491,101180.65982873003
2492,185836.0145234081
2493,148266.99159950975
2494,145616.5487339773
2495,86509.00939298852
2496,254804.5723429679
2497,160003.35113687653
2498,106914.36616552185
2499,87203.66656971021
2500,125168.6045300464
2501,141821.1427876958
2502,142368.77710584263
2503,102553.74355676564
2504,176466.61842014495
2505,226380.45190912377
2506,255785.4349953637
2507,281107.6681305869
2508,257031.1870701484
2509,213033.86522921853
2510,214763.0737937316
2511,175046.0823936437
2512,211409.44283477648
2513,227829.13752022025
2514,233796.41886776124
2515,150537.71501484216
2516,178743.45510726346
2517,150269.8612087444
2518,158616.29707394788
2519,237096.09938021092
2520,221900.27266870986
2521,193989.41354063794
2522,226860.05000699547
2523,118497.0431296182
2524,136452.67244485384
2525,142350.95312029734
2526,136111.0197287829
2527,115669.99942220983
2528,124689.8067585097
2529,136779.57579609944
2530,125016.85964498195
2531,249041.9022130034
2532,231740.40829265566
2533,199020.56530276957
2534,228127.75501778733
2535,301695.2344514217
2536,238762.66879801016
2537,239729.90522410965
2538,192866.9762633669
2539,181446.23990883192
2540,176536.22436457357
2541,180587.3979904666
2542,163810.31626355235
2543,126086.73809557628
2544,111168.86262756187
2545,134151.42730788328
2546,130039.34794173217
2547,132121.69022556412
2548,155543.93310247303
2549,154911.3975175135
2550,1755520.452926056
2551,139924.37955652038
2552,125730.49860966347
2553,84359.00945500273
2554,89957.33597889988
2555,123938.84971559793
2556,102006.26356806004
2557,104465.10793505906
2558,138984.62591352753
2559,137270.46664850911
2560,151571.13108498894
2561,155649.9519558422
2562,142059.43539267746
2563,150561.5527986292
2564,170479.49363929243
2565,147235.1390742829
2566,165697.4471128422
2567,145916.45001266195
2568,196177.22524746272
2569,235151.0473476474
2570,119787.7321121357
2571,190682.94787829055
2572,149072.63709677965
2573,237191.4166762326
2574,278717.55900540855
2575,136154.2023818805
2576,130300.85692032998
2577,165299.1148002363
2578,91508.15220059908
2579,61472.87226348484
2580,88588.3627936966
2581,98142.16384977575
2582,96853.28793544011
2583,263613.7080171606
2584,180003.06927584505
2585,190398.62322819763
2586,222904.8882982188
2587,199506.93740967102
2588,145952.47700282693
2589,151881.14944499717
2590,214103.56170391137
2591,238087.17989032698
2592,207631.55437122256
2593,247693.1113430572
2594,174369.53186236482
2595,196074.33888054424
2596,285826.2635069077
2597,189276.98973620456
2598,295002.4940912412
2599,326835.1186881023
2600,181057.830459108
2601,142115.58459636974
2602,84566.60684305835
2603,95189.85905250418
2604,90005.23576069495
2605,85965.71018502829
2606,147472.01051101883
2607,214984.3082815697
2608,197597.69079703058
2609,178374.26717740676
2610,115592.41251179567
2611,136702.65139779315
2612,163552.83237367414
2613,129374.71301563535
2614,121057.3080625204
2615,160754.3912153321
2616,149723.47772959404
2617,193768.04883697155
2618,218182.82482575803
2619,197390.62903141035
2620,185133.58996999363
2621,179244.1680489364
2622,181166.0602006341
2623,242480.46297325825
2624,292124.5630364978
2625,308593.37937347766
2626,169166.03270202893
2627,170493.5585985864
2628,503117.5767938709
2629,558705.2015635067
2630,380299.59213938
2631,534541.8959843717
2632,423784.4162169377
2633,295620.16323816025
2634,425611.9240579876
2635,158261.25339798155
2636,184028.79255981027
2637,185724.8040351366
2638,258455.11910059626
2639,181952.04217212315
2640,154097.34857330992
2641,107186.93740615179
2642,188071.6109034053
2643,107422.28060858909
2644,118351.51066405131
2645,111459.01942713019
2646,98125.01818505199
2647,105574.13961358121
2648,145416.5997730675
2649,145576.14430607783
2650,131862.5851909196
2651,142310.63914417478
2652,432346.4487133256
2653,242178.61097720655
2654,259862.57288826327
2655,386862.6823127437
2656,321391.18163895514
2657,343995.35216415924
2658,299524.5498184338
2659,303172.0146818049
2660,356779.28852022253
2661,333358.50921528507
2662,354225.5034708984
2663,286093.5814477929
2664,257770.16393586327
2665,321452.4691683601
2666,268427.80198775925
2667,174812.83886467948
2668,188256.79984694067
2669,185287.6488586916
2670,277274.06965032127
2671,194629.5784049332
2672,196985.82301984876
2673,199926.2931187273
2674,196531.23397556753
2675,171476.39749941925
2676,192678.47300077043
2677,200924.59834572423
2678,259328.9512843794
2679,269431.3146581286
2680,281372.8959734444
2681,406868.5787467009
2682,325277.1790339409
2683,577241.9128418003
2684,309330.2858289456
2685,330818.2364534098
2686,251635.07370622596
2687,307082.94902679743
2688,212331.6409075219
2689,204502.9965405627
2690,475135.9244120842
2691,188275.42017674842
2692,139044.36745446775
2693,195524.01832676228
2694,138319.11968137498
2695,194745.47919818875
2696,186688.34179861
2697,193287.04979005616
2698,195431.64472834236
2699,178422.51084161096
2700,158688.4836333861
2701,157341.67769685882
2702,117366.82314055122
2703,127022.68557964337
2704,126679.77078148055
2705,112299.34571542416
2706,115401.41693171396
2707,122934.81949145121
2708,126917.17695403326
2709,109734.96595850697
2710,125763.08911598279
2711,369971.23983484204
2712,398924.93807101616
2713,176294.37923106007
2714,156336.29442473868
2715,165349.6518750288
2716,150087.8824972461
2717,206072.64309324967
2718,220955.65672888147
2719,160714.27280952694
2720,174985.4699209972
2721,133928.13265505008
2722,169291.16427631443
2723,138976.41192343918
2724,132475.1366604611
2725,131435.6605208456
2726,152435.5797888268
2727,175795.326480032
2728,180423.0435135094
2729,150219.79509659484
2730,148359.54979683107
2731,130914.6943831515
2732,135057.3274948647
2733,155898.31945368036
2734,156194.91360930007
2735,146213.27015252
